Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Variation
2015-09-21,232.26,233.64,226.87,227.31,7599.804815780007,1739674.591483652,197.0701992481875,-2.131232239731331
2015-09-22,227.31,232.5,224.45,231.28,8900.966601860004,2046355.0173601941,204.88738492249965,1.7465135717742286
2015-09-23,231.31,233.0,229.27,230.26,6357.676048529997,1469145.0417049783,202.7240939262079,-0.4539362759932607
2015-09-24,230.26,235.99,230.09,235.27,9375.094142130007,2184249.97599492,208.2792212723612,2.1758012681316856
2015-09-25,235.35,237.62,234.02,235.89,6186.862838449996,1460191.0946988345,212.221546976924,0.22944550669215724
2015-09-26,235.88,236.2,233.5,234.69,4167.952469470006,979698.3405666599,204.7178564417777,-0.504493810412073
2015-09-27,234.67,235.03,233.2,233.58,3302.854501839998,772539.1003901607,193.06943213015995,-0.4644820386073955
2015-09-28,233.53,240.52,233.53,239.99,8114.32217801,1935264.4735512738,212.01360149418736,2.766239883526745
2015-09-29,239.96,241.05,236.65,236.89,6984.746615370014,1667381.9831549246,225.61470247252794,-1.2793798966494505
2015-09-30,236.91,238.75,236.26,237.14,5479.432846099998,1301814.4556883338,214.7935339076668,0.09708328057067653
2015-10-01,237.1,239.86,236.9,238.34,5676.9389148800055,1352754.918331615,215.9383180496179,0.5229860818220199
2015-10-02,238.34,239.4,236.97,238.28,5907.549291830002,1408109.284034112,212.46560461257653,-0.025174121003609246
2015-10-03,238.31,240.62,237.73,239.92,4332.270318970005,1037022.3894947023,204.44612303500023,0.6755906172632223
2015-10-04,239.93,240.28,239.07,239.87,3794.120855849998,909654.8605133275,198.64215888965276,-0.0250072937940242
2015-10-05,239.87,240.98,237.5,240.95,7487.56172347,1792623.8493785528,202.19369621929866,0.45024388210279903
2015-10-06,240.93,248.0,240.31,246.64,9578.721463910013,2343577.7429620763,201.83340173444458,2.3699829826090477
2015-10-07,246.7,247.96,240.2,244.0,8822.054794710011,2167376.345441087,206.1591858430281,-1.094446696392375
2015-10-08,243.98,245.38,242.2,242.94,5622.451567510005,1373239.982472863,208.23187123177073,-0.4262644479055628
2015-10-09,242.94,244.88,241.1,244.35,4935.025521609995,1204185.1347227541,212.49986073254206,0.5803902198073584
2015-10-10,244.44,246.1,243.8,246.07,3688.5334136800047,904772.234242613,211.64428168094403,0.6668303060055619
2015-10-11,246.06,250.0,245.63,249.02,4323.26612441,1069788.0883476802,188.6219903771386,1.2029586279769193
2015-10-12,249.01,249.14,245.89,246.39,5402.186085460001,1337049.5725073454,215.23317123636096,-1.0521665796554374
2015-10-13,246.43,251.5,244.86,250.99,6502.1852660800005,1618945.9126750296,208.15385494630536,1.8504240555127227
2015-10-14,250.98,255.0,250.25,253.27,7587.526673609999,1916888.9182564986,223.67461311763162,0.9124233006614154
2015-10-15,253.25,256.77,253.18,254.99,6678.921244099999,1704881.6670030728,229.21791277391063,0.687068114511356
2015-10-16,254.98,267.6,254.86,263.43,9215.97339011001,2406301.1713589313,236.15463370615953,3.313985410620448
2015-10-17,263.45,274.81,263.05,272.87,11034.22730695001,2975140.818291798,246.57311934845148,3.5756310495350228
2015-10-18,272.88,273.5,262.94,265.0,5660.018133400009,1512531.2479499744,222.0062452643404,-2.8877162122544693
2015-10-19,265.0,268.23,262.05,265.17,5364.331824560009,1422941.4662838355,193.32274609804185,0.06415094339623242
2015-10-20,264.91,272.95,264.38,271.14,4648.366853229998,1253967.4471849136,106.95716880366666,2.3517421010909216
2015-10-21,271.16,272.85,265.0,268.77,6195.066468920003,1669023.5889915822,223.85676252514543,-0.8813984363475598
2015-10-22,268.77,280.0,268.75,275.84,8695.883882810005,2384455.7947324216,247.4351500461733,2.6305019161364713
2015-10-23,275.76,281.17,275.4,278.76,7072.894703880009,1964852.8956069364,265.5553434485007,1.0879025239338556
2015-10-24,278.76,284.49,278.75,284.29,5508.016725159992,1549337.6302495145,256.6752740104169,1.9837853350552554
2015-10-25,284.29,295.93,283.28,284.97,10695.708370629985,3103420.985107624,269.6538119477851,0.23919237398431417
2015-10-26,284.97,287.68,282.04,287.1,7477.924219460005,2133154.9798611593,269.84036652704947,0.747447099694703
2015-10-27,287.1,297.99,286.89,295.61,11123.681787750002,3267655.0188784325,278.85042087082604,2.964123998606754
2015-10-28,295.68,308.93,295.65,304.09,16047.510770919998,4845192.141141099,295.0692860537572,2.844291125541115
2015-10-29,304.1,320.99,301.8,316.08,12247.981075520018,3818919.366864578,301.2543647318466,3.939493587635633
2015-10-30,316.07,336.97,315.9,329.11,16830.20005472999,5495493.420594339,323.03830175271526,4.1256683646027845
2015-10-31,329.11,334.28,306.29,314.85,15213.75033133002,4852961.367719662,304.2999251844169,-4.332897815320102
2015-11-01,314.84,332.0,311.44,329.46,10727.718085750019,3447923.257566792,302.6594944349862,4.643628509719224
2015-11-02,329.45,371.82,326.07,365.21,19750.03524771,6872320.708584522,329.3196722064228,10.854454393686444
2015-11-03,365.14,422.3,362.07,404.1,40167.756640169995,15710110.646653906,383.2766767328884,10.669880046009759
2015-11-04,404.06,499.99,368.15,410.0,50604.11891539999,22351416.57482221,446.2151058303335,1.470078701182992
2015-11-05,410.0,450.0,366.66,387.21,27228.233119290067,10963146.262473779,399.8937233550768,-5.558536585365859
2015-11-06,387.21,395.0,351.0,374.09,20036.229104750022,7458011.245305927,370.3866666459717,-3.388342243227191
2015-11-07,374.26,392.0,371.43,384.81,8396.12456557998,3221018.1537170303,374.32872442438173,2.8188959546839127
2015-11-08,384.8,389.0,363.58,373.83,7459.034559979997,2835899.4500697125,367.07149760097917,-2.850831600831608
2015-11-09,373.84,386.96,360.8,379.53,11225.645675970014,4207463.340322258,369.18531053851416,1.5220415150866675
2015-11-10,379.55,382.23,322.0,337.14,16694.822262730024,5897923.002988983,360.9822470900416,-11.173758398103024
2015-11-11,337.14,341.75,293.32,313.2,18099.038294110036,5688605.469694846,312.93503719200663,-7.100907634810465
2015-11-12,313.2,344.99,312.24,336.49,15784.268175850011,5191417.896314808,322.87550901759676,7.436143039591323
2015-11-13,336.49,343.0,325.0,338.07,10203.566404399999,3417389.3638512627,327.199088853917,0.4695533299652246
2015-11-14,338.08,339.57,329.4,334.71,6008.710164190005,2009458.0364790678,305.0976851783046,-0.9968054898248949
2015-11-15,334.67,336.46,319.89,322.93,6329.302827080005,2068553.831420354,300.91653682247227,-3.5079331879164575
2015-11-16,322.94,334.1,316.12,332.89,7295.396514819992,2375734.181224093,304.65794591747203,3.0810676905926764
2015-11-17,332.85,340.72,330.1,336.49,7262.45698749002,2441163.3144636173,319.02949655260414,1.0935856992639286
2015-11-18,336.49,338.0,330.0,335.49,5204.310116729995,1740901.2922091782,311.45113641093735,-0.29718565187672735
2015-11-19,335.5,336.38,324.9,326.41,6720.695930550015,2219098.6789173367,307.3420584185137,-2.7093889716840462
2015-11-20,326.53,327.04,311.23,322.39,9324.440814250001,2981507.269578872,305.9303558846598,-1.2678773772700782
2015-11-21,322.39,328.0,316.33,327.0,5125.958809020009,1659342.6348388658,299.39179117264496,1.429945097552658
2015-11-22,326.99,327.0,321.0,323.71,3426.1786015399994,1110238.0546601017,277.541392143785,-1.0030887794733874
2015-11-23,323.72,326.0,322.0,323.0,4797.3646220800065,1553496.4765525423,300.2565806877086,-0.22241443222538837
2015-11-24,323.01,323.17,318.0,321.0,5234.702619329998,1681712.7734782752,295.1921480625208,-0.6222717562923721
2015-11-25,320.96,330.06,316.26,328.98,7870.714162240004,2549905.3197712293,304.1746197163751,2.4987537387836616
2015-11-26,328.99,368.18,328.98,352.57,14023.747661009984,4865550.659590443,333.59516276785394,7.167391106112643
2015-11-27,352.56,364.46,347.96,358.19,7234.83070596,2583243.286514039,345.8293946490001,1.5968913092806885
2015-11-28,358.2,359.63,351.09,357.24,5553.33149499001,1972446.708977017,312.8445038326258,-0.2680067001674985
2015-11-29,357.24,373.63,354.26,372.24,5537.923139049997,2014561.5405038334,324.00671090432616,4.198857910648304
2015-11-30,372.25,382.87,367.5,376.86,11425.774727770002,4296139.173480642,366.66981886628497,1.2384150436534624
2015-12-01,376.88,378.94,354.6,362.68,9267.092085859997,3387642.2042479576,358.78815919575726,-3.7677775419231554
2015-12-02,362.68,363.06,347.55,360.0,8966.98824159001,3191189.945741394,343.63482802082643,-0.7389434211977519
2015-12-03,360.0,369.99,356.52,361.77,7242.504372520006,2631858.8279638845,351.92774469816663,0.4916666666666616
2015-12-04,361.89,364.85,355.43,363.98,5864.705648910002,2118668.4065517336,346.3295637902845,0.5775235568819342
2015-12-05,363.98,390.0,363.97,387.99,8731.852300849998,3286602.0010174764,356.95088872408996,6.596516292103958
2015-12-06,388.03,401.01,375.22,387.55,9639.704834960005,3782633.074111295,376.8994501777364,-0.12370177563589449
2015-12-07,387.53,397.57,383.0,394.73,7578.140342780009,2976067.441732925,376.37159828613125,1.8579206771088808
2015-12-08,394.73,418.94,386.69,418.94,8253.453809259989,3289390.8452413995,374.2182191750138,6.133306310642713
2015-12-09,417.84,425.0,401.0,418.39,13732.076559239991,5691969.444470888,408.5433056466458,0.1316293318016493
2015-12-10,418.39,419.5,408.0,415.68,7063.519832669994,2937401.5869696825,398.1176441245276,-0.6477210258371328
2015-12-11,415.68,453.13,415.67,452.95,13643.562446139977,5967813.933858211,428.30477622649266,8.966031562740564
2015-12-12,452.95,469.34,403.0,436.87,29525.37096438,12881837.586801337,425.07916112106346,-3.550060713102988
2015-12-13,436.9,443.83,419.42,433.83,6721.488599929987,2928653.210774676,393.39008768645095,-0.7026779583428687
2015-12-14,433.38,450.0,429.12,444.01,165542.81103878014,73471761.98368654,404.82752116706877,2.452812774008952
2015-12-15,444.03,464.95,443.76,464.27,11008.166856620011,5029146.374541265,453.606608042181,4.558250568655273
2015-12-16,464.5,464.73,440.0,453.97,35979.124619999995,16376023.42453385,453.17416984613925,-2.2669537136706075
2015-12-17,453.96,456.33,446.01,455.5,6291.403941020001,2849834.9236731636,415.07440141479805,0.339236937175086
2015-12-18,455.5,465.1,453.28,463.17,5045.110024650008,2322247.7037732652,249.84054375645138,1.6838638858397401
2015-12-19,463.14,465.6,451.58,461.29,6991.384363460006,3221811.102768276,431.9075689031875,-0.3994472513710683
2015-12-20,461.29,461.3,430.0,442.22,8376.433352909997,3731667.020798165,417.41682607217444,-4.134058835006177
2015-12-21,442.36,444.44,424.66,436.81,6845.94120366001,2977646.374220792,337.2311992826868,-1.2546342345600894
2015-12-22,436.85,442.0,432.58,433.92,6659.301968929999,2908093.793326525,416.48872778229156,-0.6707107702872855
2015-12-23,433.94,445.11,428.29,442.43,7571.530727220012,3322399.2830843204,416.4381577732154,1.9564916808775428
2015-12-24,442.43,460.0,442.42,455.74,6860.237530860008,3118662.8072982663,436.0711451778608,3.0083855073118917
2015-12-25,455.74,458.99,450.01,455.84,3482.6605117499994,1586085.4802003084,402.1377135029792,0.021942335542187625
2015-12-26,455.82,458.29,410.0,419.41,13505.232648450004,5791984.92489665,424.0753955489241,-7.987802202623836
2015-12-27,419.41,429.85,410.02,424.72,5568.9768395999945,2346022.5584380846,382.199839334188,1.2660642330893404
2015-12-28,424.73,429.9,418.0,421.94,6929.617994860005,2941406.8306258232,401.88296909261794,-0.6568879052574625
2015-12-29,421.94,433.9,419.31,433.89,6387.097138559988,2726160.9842908615,396.15200916760443,2.832156230743705
2015-12-30,433.89,434.99,422.35,427.95,4884.615729610013,2097011.8856245663,405.2754773602499,-1.369010578718108
2015-12-31,427.9,434.0,419.04,430.35,6480.693573680009,2771481.4672682807,405.67216967132634,0.5725636831035396
2016-01-01,430.35,437.15,427.92,435.66,3863.2774505400025,1674182.5782896825,386.05433379564477,1.2338794004879754
2016-01-02,435.67,437.56,432.41,435.4,3276.7096211299995,1426306.9589528826,393.688244161618,-0.061973512061890564
2016-01-03,435.4,435.75,425.02,431.91,3904.33531811,1681588.807681345,401.68263510903466,-0.801561782269167
2016-01-04,431.9,435.79,431.37,433.85,5894.445723169995,2557825.2525173007,410.43544208075616,0.45149340125029996
2016-01-05,433.84,435.64,430.0,433.34,5150.109475690006,2231543.460550968,410.8008461424785,-0.11524986170016596
2016-01-06,433.32,433.46,428.15,430.87,5476.959959439998,2365110.1752869664,399.529512082236,-0.5654020123696087
2016-01-07,430.66,460.15,430.64,459.07,13907.201729020007,6270202.956617968,432.95954968783894,6.596851344448049
2016-01-08,459.07,464.4,447.53,454.44,8347.095039600004,3808758.151992732,439.57342848134755,-1.0085607859367842
2016-01-09,454.41,456.0,447.66,450.38,4247.639650949999,1920409.982236068,431.01167928036756,-0.8868642855571025
2016-01-10,450.39,451.39,442.96,449.99,3954.3223995199974,1767141.3756029266,415.5143608076318,-0.08881191855946563
2016-01-11,449.99,452.65,445.88,449.19,5597.637183149999,2514321.81877765,429.9782380319722,-0.1777817284828577
2016-01-12,449.26,449.44,431.83,434.01,6596.945452920006,2941624.098687263,419.4755846175203,-3.394470907714909
2016-01-13,434.01,437.5,425.0,432.77,9009.150709120002,3884591.9785268595,419.2789831647788,-0.2857077025875001
2016-01-14,432.7,435.27,428.0,430.03,5673.6329624500095,2450628.926621696,399.83945396278426,-0.6170556967876164
2016-01-15,430.04,430.29,357.3,357.53,28641.673585529996,11343470.240998615,343.1969628990207,-16.861222211887277
2016-01-16,357.59,391.0,350.92,388.7,17985.238784489968,6688763.92070893,365.72501327997963,8.699907715540148
2016-01-17,388.7,391.0,372.0,378.46,8278.401793480001,3186290.425524862,358.95170726566727,-2.63442243375354
2016-01-18,378.47,386.1,370.1,384.89,8711.459756040005,3312021.4390075076,357.46851202679176,1.696303537929019
2016-01-19,384.79,385.5,370.0,375.27,8133.367010339997,3084022.078527702,344.97320691395174,-2.474076769146817
2016-01-20,375.28,425.1,369.0,418.54,13874.691659310014,5526943.802674841,355.5793985182504,11.52739287998296
2016-01-21,418.89,424.78,403.21,409.38,8739.16341887,3607031.907860002,391.19236261468114,-2.270285755210196
2016-01-22,409.02,413.99,373.86,382.9,13430.103039240006,5268382.709595466,380.9445071018056,-6.38599579482666
2016-01-23,382.93,398.72,382.55,387.5,6310.030022200017,2463536.240584748,312.8390184190411,1.1934296085446408
2016-01-24,386.6,406.93,386.6,403.05,3550.831771830005,1422268.9439173348,159.44134057145143,4.255043973098807
2016-01-25,403.05,403.05,386.41,391.4,6491.9998118600015,2558310.328099571,314.1137798509233,-2.8904602406649382
2016-01-26,391.4,397.0,387.78,391.54,6981.009900349997,2742920.861244803,372.41769712918057,0.03576903423608667
2016-01-27,391.7,397.18,390.7,394.79,6324.164190270004,2493617.4352819375,374.0612141217705,0.7888690324227806
2016-01-28,394.6,395.0,377.12,379.61,9103.715498870017,3497358.5607485343,369.3734385766878,-3.7987835783071486
2016-01-29,379.63,385.05,363.25,378.68,12105.31043688999,4549209.010461757,362.71394689858994,-0.25024365829886697
2016-01-30,378.68,382.04,375.0,378.46,4154.296422400007,1574055.1027484909,342.3159783486876,-0.058096545896278454
2016-01-31,378.46,382.5,365.0,367.95,5506.776813019998,2076894.8034125867,331.23657102250684,-2.777043809121173
2016-02-01,367.89,379.0,366.26,371.33,7931.229229220017,2951038.6348478273,348.76375557587534,0.935062110957079
2016-02-02,371.33,374.41,371.17,372.93,6856.21815798999,2556505.1721703997,350.34014037149245,0.43088358064256127
2016-02-03,372.93,373.01,365.63,368.87,7147.956573280002,2647747.1572343498,354.5621029263547,-1.0886761590647043
2016-02-04,368.87,390.63,368.74,387.99,8887.75723240001,3378347.819453047,359.5931213812148,5.183397945075502
2016-02-05,387.99,389.36,382.99,384.5,7443.929332240009,2872370.7535091927,369.86117248469395,-0.8995077192711176
2016-02-06,384.44,384.54,370.05,375.44,6276.664737290004,2359568.3450796916,352.0958292485206,-2.341067526792217
2016-02-07,375.44,379.81,373.24,377.49,4164.509111309993,1567454.640499236,334.9609653201455,0.5460259961645034
2016-02-08,377.47,379.35,370.5,371.14,7094.208577770011,2658611.062995253,348.3385054669307,-1.6769544599570936
2016-02-09,371.08,374.93,370.13,372.68,8424.594207500008,3135247.770994159,350.0562414535,0.43117387086343184
2016-02-10,372.76,383.34,371.87,378.44,9736.036824750005,3663268.4184586215,358.899662386958,1.5237686447043692
2016-02-11,378.49,379.5,361.1,378.23,10340.17998883998,3878879.2764145285,356.3809190009519,-0.06869402097809478
2016-02-12,378.23,382.05,377.46,382.05,6162.21762337001,2341813.4395304853,352.8414781861531,1.0099674801046965
2016-02-13,382.05,396.0,381.99,391.0,5978.85647171001,2323087.7942189854,357.9418445790559,2.3426253108231876
2016-02-14,391.0,406.92,391.0,406.59,7557.254850269996,3016894.64466815,361.7128429898543,3.987212276214827
2016-02-15,406.62,409.09,394.03,398.95,6568.485382839998,2641009.6719954866,368.4978250954722,-1.8862820323643736
2016-02-16,398.94,407.5,390.0,407.42,5623.559561800005,2270845.3156711417,355.60841744909675,2.1256329272572363
2016-02-17,407.41,420.13,405.69,415.2,8707.134002700017,3612919.7831725073,399.0094795274938,1.9120787413170919
2016-02-18,415.18,423.2,415.01,421.19,6518.637611799992,2733136.5566571467,395.53024049152714,1.447564911604603
2016-02-19,421.18,422.0,416.0,420.72,5800.217531829998,2432850.8140363544,378.769062447125,-0.10921696186902977
2016-02-20,420.72,444.03,420.09,437.46,9368.595128879999,4048377.962414439,406.9954336620556,3.9788933257273134
2016-02-21,438.04,448.7,426.01,438.56,7111.144586410002,3106264.813926051,406.5940708363891,0.11871062003469587
2016-02-22,438.57,439.0,430.95,437.55,5131.799883279998,2238959.8208170664,387.72591512172204,-0.23257404747246319
2016-02-23,437.45,440.9,414.16,419.97,9159.03224463001,3901896.019338314,410.29565919552743,-3.99588524402788
2016-02-24,420.32,425.6,410.0,423.94,7232.282365280005,3046843.5193643067,392.7855554920764,0.8612485725161793
2016-02-25,423.87,426.44,418.6,423.54,6049.818115259998,2557839.1224435437,399.1221156267367,-0.07785405902752827
2016-02-26,423.51,430.85,419.53,430.85,6782.037465279999,2873401.6970548886,407.19399179993667,1.733134990909313
2016-02-27,430.84,434.97,430.14,433.12,5520.655268939997,2386649.712081173,398.82253263520084,0.5291987744870554
2016-02-28,433.09,436.07,423.0,433.73,5149.930090239989,2216853.116613845,395.1787365038543,0.14777528920086894
2016-02-29,433.73,442.0,431.13,436.44,7578.890069400002,3306667.4591664355,409.1849371897773,0.6248126714776426
2016-03-01,436.41,437.78,427.5,433.08,7580.233062779989,3284359.9300573748,411.86328030534065,-0.76304392658281
2016-03-02,433.03,435.36,418.36,420.39,7437.608435250006,3194783.890662775,392.6578130119654,-2.918966353370433
2016-03-03,420.44,422.8,408.63,418.8,11833.720870930007,4939086.517241109,393.82684572693114,-0.39006754828274814
2016-03-04,418.76,422.21,405.5,407.35,8961.109571840003,3726910.0255558845,399.18559726149954,-2.7247110516763704
2016-03-05,407.38,408.83,381.09,396.08,14903.337784569987,5908545.944286837,385.6349956565766,-2.773822966272279
2016-03-06,396.13,409.27,385.01,403.24,7676.29322299,3080220.598616341,370.2967373831744,1.794865321990259
2016-03-07,403.24,418.74,395.0,412.21,9910.744242389992,4044066.0852855314,379.1323136795137,2.2244816982442144
2016-03-08,412.21,416.33,407.4,411.18,7501.47649557001,3088336.60287253,390.56417855575694,-0.24987263773318763
2016-03-09,411.18,414.0,408.75,412.8,5399.361362039995,2222432.1781841037,368.2734619294374,0.39398803443747377
2016-03-10,412.64,416.52,410.71,415.98,7909.175867489997,3275042.362813592,395.76277747920807,0.8094222566886469
2016-03-11,415.98,421.0,414.97,419.39,7041.458143040008,2947339.0087466016,400.6846169119163,0.8197509495648752
2016-03-12,419.48,421.3,406.52,410.58,6897.105099000006,2848449.3963525766,381.81166916729904,-2.121674454086019
2016-03-13,410.56,416.38,410.01,412.52,4663.328797249999,1924547.2910614982,381.18994174594434,0.4773967264224424
2016-03-14,412.51,415.84,411.61,415.02,6672.7126524,2759784.8260744326,393.8546506464652,0.6084700976945991
2016-03-15,415.02,416.94,412.48,415.41,7355.079599930004,3053355.661308518,394.1876030774442,0.09397137487351048
2016-03-16,415.41,416.39,413.0,416.07,6274.808810900002,2605144.042748737,382.79672655728405,0.1588791796056831
2016-03-17,416.06,419.75,415.7,418.41,6108.443284800005,2554826.698933673,395.8050053931036,0.5648223813873054
2016-03-18,418.42,418.66,399.21,409.65,8597.586763799993,3535242.438827362,395.0770832894726,-2.0959801156732563
2016-03-19,409.66,411.0,404.72,410.2,4840.1335791400015,1975096.6209103677,374.97822424894497,0.13181662842356187
2016-03-20,410.2,415.34,409.36,411.27,4726.107174720002,1946264.7882945542,378.1405957884438,0.2608483666504128
2016-03-21,411.25,412.13,406.89,412.0,6020.518108229994,2467383.283280745,383.744608940875,0.182370820668693
2016-03-22,411.98,417.79,411.0,416.66,6124.691856060004,2545796.873633747,394.05222258773625,1.1359774746346927
2016-03-23,416.66,418.99,413.95,417.53,5506.91945281,2295543.7544123125,396.82313217942374,0.20880334085344107
2016-03-24,417.53,417.72,410.0,412.95,5064.589365250004,2104223.570490151,353.67937664350677,-1.0969271669101583
2016-03-25,412.86,416.87,411.0,416.41,4598.661038300005,1907414.4773010374,379.4011428151802,0.8598556411374343
2016-03-26,416.42,417.77,414.37,416.97,3641.0028567799973,1516410.4130451644,367.97292817346477,0.13207819028865359
2016-03-27,416.96,426.5,416.35,425.3,4658.098030539995,1967456.8348421985,360.3307776183965,2.0001918649270993
2016-03-28,425.29,425.36,419.63,423.0,5717.860070670004,2416195.7352628247,382.53859665134723,-0.5384561122998472
2016-03-29,422.81,424.62,407.75,416.39,7361.8552751899915,3064608.015369453,401.484215409867,-1.5184125257207768
2016-03-30,416.4,416.41,407.56,412.79,5831.49360379,2406734.0856379797,380.16181185660463,-0.8669548511046966
2016-03-31,412.97,417.6,412.74,416.03,5235.542783850006,2174325.700819896,390.7483128804584,0.7409739206237609
2016-04-01,416.03,417.68,414.12,417.68,5353.923183850005,2229335.8947979403,391.4339043024514,0.396606013989384
2016-04-02,417.68,420.5,417.04,419.95,3952.018313899997,1657292.0512720856,381.90178304106297,0.5434782608695609
2016-04-03,419.95,420.8,418.33,420.16,3266.973812719994,1371067.5085114096,382.4089864715482,0.0500059530896622
2016-04-04,420.08,421.0,417.58,419.47,5323.83529461999,2232250.7017587703,385.0536107395141,-0.14521043610739784
2016-04-05,419.48,423.43,418.01,422.36,5727.686296360004,2413380.366097553,399.02542206406304,0.6865643177267081
2016-04-06,422.4,423.0,420.61,421.46,5211.961401530003,2199710.3966976292,401.2377316880558,-0.22253787878787826
2016-04-07,421.36,422.74,419.41,421.99,5026.3111866200015,2118476.099965416,396.3155783126738,0.14951585342699722
2016-04-08,421.99,424.65,415.71,419.48,6437.975955150001,2714574.0418072017,397.3093092890078,-0.5948008246640893
2016-04-09,419.48,419.79,415.51,419.46,3519.9891114899965,1472577.7357426218,385.5936360430823,-0.004767807762000251
2016-04-10,419.47,423.99,419.46,423.4,2990.0366443600014,1262483.027119729,392.3935502347566,0.9368965599446801
2016-04-11,423.29,424.0,420.15,423.94,5093.218251610005,2152793.9530414743,396.7891850299648,0.15355902572703756
2016-04-12,423.95,429.77,423.14,427.8,6997.0635780699995,2986520.53933378,394.44818132732655,0.908125958249799
2016-04-13,427.8,429.44,423.59,425.58,5885.075144760007,2510165.910589647,411.4947627664999,-0.5189340813464299
2016-04-14,425.58,428.0,424.52,426.32,4732.226721749998,2015362.4856546354,359.6472334525548,0.17388035152028036
2016-04-15,426.35,431.1,425.72,430.93,4184.009390720003,1795253.2684279887,324.30581822994486,1.0742347836284705
2016-04-16,430.82,434.89,429.89,433.39,4133.985986819997,1787054.5546792813,402.6752288969093,0.5965368367299553
2016-04-17,433.69,434.93,429.15,431.0,3299.7339579700024,1426343.512493269,395.1058595518129,-0.6202587101385777
2016-04-18,431.08,434.46,428.44,430.97,5277.321206059996,2270342.2140538474,413.5302340951946,-0.025517305372542636
2016-04-19,430.9,438.2,429.22,437.06,6226.605283010002,2688673.580116056,415.32594442520156,1.429566024599681
2016-04-20,437.06,444.07,436.17,442.96,7150.956695279998,3145282.8046676344,422.25077032227125,1.3499290715233554
2016-04-21,442.87,453.8,441.99,452.25,7693.4310086099995,3440074.552026773,428.3569572255901,2.118003025718607
2016-04-22,452.25,452.95,445.07,448.41,6814.781731100012,3056511.3720903853,436.18594833387516,-0.8490878938640077
2016-04-23,448.57,455.84,447.03,455.69,4618.3082137799975,2081589.705970545,413.24697411253453,1.5872662014847192
2016-04-24,455.68,465.0,454.55,464.46,6188.490794920009,2845375.5330786887,439.08122868829184,1.9267907303370726
2016-04-25,464.47,472.38,454.65,466.17,9493.327846830009,4412451.898073294,448.02662239729136,0.3660085689064931
2016-04-26,466.17,472.11,464.01,470.59,7471.240561769992,3501485.0037552854,443.9841153977435,0.9481519617306903
2016-04-27,470.3,470.79,440.94,445.31,11265.299956960018,5163463.097555022,447.99596283799315,-5.3136295981288555
2016-04-28,445.3,451.88,434.79,451.68,7644.692104610003,3406377.7083863425,427.52097734676397,1.4327419717044678
2016-04-29,451.67,459.44,448.5,458.82,5965.097350129999,2705276.4524545753,423.73127591758265,1.5830141474970614
2016-04-30,458.8,459.33,450.13,454.02,4710.289504499993,2147720.4432572965,415.7522005159236,-1.0418482999128225
2016-05-01,454.02,457.07,451.55,456.98,2941.6758787599993,1338835.4211467667,414.80506984066693,0.6519536584291522
2016-05-02,456.98,457.63,440.02,446.42,7694.208231939999,3441189.24344374,430.7410200158121,-2.310823230775964
2016-05-03,446.53,453.29,443.61,452.21,5892.4813837200045,2645410.2873639087,426.60332690874276,1.2720309945580381
2016-05-04,452.21,453.23,446.76,448.68,4883.54001476,2194168.3752040197,431.1356994695343,-0.780610778178274
2016-05-05,448.59,451.56,447.0,449.98,5336.219911519993,2398283.671087511,425.70289167569456,0.30985978287524096
2016-05-06,449.99,463.73,448.84,462.31,6193.777205149993,2821388.3305698135,431.5416036649511,2.7378386186359682
2016-05-07,462.31,464.0,459.55,461.91,3463.8802063999888,1598626.8202333017,426.8678590398752,-0.08652203067205495
2016-05-08,461.91,465.0,457.5,462.79,3275.577942420002,1510337.0135572855,429.10802192650647,0.1905133034573825
2016-05-09,462.6,465.9,459.41,464.16,5882.940569870001,2720620.6140315905,439.1842384896391,0.3372243839169914
2016-05-10,464.15,465.0,448.2,452.78,6814.257055189998,3115152.4276093454,397.0678073071457,-2.449639125282776
2016-05-11,452.77,458.65,452.5,454.37,5746.40549365001,2617699.5070834747,431.32405979056233,0.3533803034653406
2016-05-12,454.56,456.57,449.27,456.48,6119.044624760001,2769753.6727017853,437.6374118278608,0.4223864836325273
2016-05-13,456.48,458.03,453.84,457.98,5404.2070297200025,2466577.986785256,446.69388504000574,0.3286014721345952
2016-05-14,457.97,459.83,456.0,458.9,3295.1997074000014,1509165.284836767,433.3878321844304,0.2030700700919165
2016-05-15,458.9,463.62,458.49,461.47,3269.9825250699996,1506208.103528202,436.09798409250715,0.5600348659838854
2016-05-16,461.48,461.59,451.48,455.66,6019.1723665499985,2755976.8272902854,445.24242762750646,-1.2611597469012727
2016-05-17,455.64,457.49,452.2,454.19,6033.908425849998,2747508.4123112694,431.2267320725627,-0.3182336932666115
2016-05-18,454.19,457.88,453.6,455.56,5512.423782220004,2515080.4722275203,450.84920055074383,0.30163587925758045
2016-05-19,455.56,456.41,435.0,438.38,8412.586139239987,3769830.0927429353,443.12719375493845,-3.7711827201685852
2016-05-20,437.91,445.85,435.5,445.65,7178.735361999996,3177151.320590428,436.8737496809992,1.7674864698225552
2016-05-21,445.52,446.99,441.88,446.28,3945.7182123400025,1758090.0958975956,426.1175230285402,0.17058717902675322
2016-05-22,446.27,446.45,440.89,442.48,3779.5827405600016,1678374.2611269148,417.74227518999334,-0.8492616577408215
2016-05-23,442.45,446.3,440.79,445.67,5659.429353390006,2511153.5913746976,425.5527740607364,0.7277658492485088
